N iter1 iter2 matriz
4247 0.001254 0.000965 0.012697
4248 0.001217 0.000998 0.013151
4249 0.001236 0.000993 0.012645
4250 0.001219 0.00099 0.012781
4251 0.001399 0.001009 0.013891
4252 0.001221 0.00096 0.013107
4253 0.00139 0.001312 0.012556
4254 0.001251 0.000982 0.016246
4255 0.00185 0.001361 0.017014
4256 0.001547 0.001228 0.016893
4257 0.001537 0.001221 0.017243
4258 0.001537 0.001213 0.013991
4259 0.001207 0.001007 0.012388
4260 0.001253 0.001002 0.012736
4261 0.001209 0.000962 0.012106
4262 0.001205 0.001062 0.015595
4263 0.001539 0.001207 0.012758
4264 0.00123 0.000963 0.01253
4265 0.001214 0.00098 0.012268
4266 0.001204 0.000969 0.012673
4267 0.001216 0.001045 0.012327
4268 0.001207 0.00097 0.012119
4269 0.001208 0.000979 0.013578
4270 0.001208 0.000964 0.012068
4271 0.001197 0.000987 0.012486
4272 0.001209 0.000965 0.012117
4273 0.001203 0.000983 0.012363
4274 0.001322 0.000978 0.012273
4275 0.001265 0.000966 0.012347
4276 0.001232 0.000967 0.012728
4277 0.001224 0.000977 0.012266
4278 0.001244 0.000968 0.013095
4279 0.00124 0.001004 0.01256
4280 0.001585 0.001219 0.013104
4281 0.001228 0.000967 0.012197
4282 0.00121 0.001008 0.012496
4283 0.001609 0.001037 0.012431
4284 0.001236 0.000968 0.012234
4285 0.001222 0.000979 0.013231
4286 0.001227 0.000969 0.012258
4287 0.00122 0.000968 0.012527
4288 0.001233 0.001065 0.012288
4289 0.001256 0.000992 0.012823
4290 0.001235 0.000969 0.012192
4291 0.001223 0.000969 0.012701
4292 0.001257 0.000983 0.012192
4293 0.001218 0.000969 0.012405
4294 0.001229 0.00097 0.012751
4295 0.001235 0.000975 0.012339
4296 0.001208 0.000971 0.012509
4297 0.001223 0.00097 0.012328
4298 0.001208 0.00097 0.012736
4299 0.00122 0.00097 0.012407
4300 0.001216 0.000971 0.012141
4301 0.001358 0.001056 0.012223
4302 0.001213 0.000972 0.012332
4303 0.001213 0.000971 0.012535
4304 0.001216 0.000973 0.012213
4305 0.00121 0.000972 0.016278
4306 0.001672 0.001301 0.013935
4307 0.001234 0.000974 0.012817
4308 0.00124 0.00099 0.012193
4309 0.001238 0.000999 0.012605
4310 0.001232 0.000974 0.012255
4311 0.001249 0.000979 0.012454
4312 0.001404 0.00109 0.012203
4313 0.001253 0.001023 0.012484
4314 0.00122 0.00098 0.012714
4315 0.001228 0.000981 0.012363
4316 0.001221 0.000975 0.012693
4317 0.001225 0.000976 0.012332
4318 0.00122 0.000979 0.012908
4319 0.001226 0.000976 0.012348
4320 0.001219 0.000975 0.012193
4321 0.001509 0.001106 0.012388
4322 0.001225 0.000976 0.012205
4323 0.001224 0.000975 0.012788
4324 0.00123 0.001015 0.012668
4325 0.001232 0.000977 0.012804
4326 0.001223 0.000976 0.012296
4327 0.00122 0.000977 0.012943
4328 0.001225 0.000989 0.012279
4329 0.00122 0.000976 0.012582
4330 0.001494 0.001084 0.012278
4331 0.001239 0.000978 0.012503
4332 0.001249 0.000977 0.012721
4333 0.00124 0.000979 0.0126
4334 0.00124 0.00098 0.012845
4335 0.001235 0.000989 0.012382
4336 0.001221 0.000979 0.012594
4337 0.001246 0.00098 0.012395
4338 0.001221 0.000984 0.012336
4339 0.001445 0.00101 0.01263
4340 0.001239 0.000981 0.012448
4341 0.001243 0.000981 0.01282
4342 0.001243 0.001018 0.012304
4343 0.001245 0.00108 0.012833
4344 0.001235 0.000981 0.012238
4345 0.001279 0.001052 0.012635
4346 0.001243 0.000982 0.012276
4347 0.001265 0.00108 0.012324
4348 0.001257 0.001285 0.012608
4349 0.001246 0.001028 0.012329
4350 0.001241 0.000982 0.0126
4351 0.001236 0.001103 0.012343
4352 0.00123 0.000987 0.012748
4353 0.001291 0.000984 0.01243
4354 0.001242 0.001 0.013081
4355 0.001241 0.000984 0.012356
4356 0.00123 0.000983 0.012696
4357 0.00163 0.001192 0.012464
4358 0.00124 0.000983 0.012891
4359 0.001239 0.001018 0.013194
4360 0.001242 0.000996 0.012519
4361 0.001225 0.000986 0.013141
4362 0.00124 0.000985 0.012622
4363 0.001233 0.000985 0.0129
4364 0.001248 0.000986 0.012446
4365 0.001223 0.000985 0.0127
4366 0.001251 0.000986 0.012442
4367 0.001248 0.000986 0.012478
4368 0.001238 0.001157 0.01255
4369 0.001257 0.000986 0.012405
4370 0.001244 0.000988 0.013064
4371 0.00125 0.000987 0.012341
4372 0.001224 0.000986 0.01284
4373 0.001278 0.00101 0.012388
4374 0.001243 0.000987 0.01362
4375 0.001307 0.000988 0.012607
4376 0.00123 0.000993 0.013129
4377 0.001297 0.001005 0.012796
4378 0.001247 0.00099 0.012727
4379 0.001266 0.000996 0.012702
4380 0.00131 0.001244 0.017163
4381 0.001593 0.00127 0.017155
4382 0.001585 0.001244 0.017514
4383 0.001588 0.001245 0.013541
4384 0.001243 0.000989 0.012789
4385 0.001295 0.001 0.012486
4386 0.001239 0.000991 0.012652
4387 0.001448 0.000992 0.012445
4388 0.00127 0.000991 0.012436
4389 0.001348 0.000998 0.012678
4390 0.001263 0.000991 0.016225
4391 0.001581 0.001254 0.016631
4392 0.001253 0.000992 0.012661
4393 0.001254 0.001075 0.012676
4394 0.00124 0.000992 0.012597
4395 0.001251 0.000993 0.012734
4396 0.001255 0.000993 0.012936
4397 0.001272 0.001037 0.013103
4398 0.001263 0.00101 0.016726
4399 0.001603 0.001271 0.017466
4400 0.001566 0.00127 0.017455
4401 0.001536 0.00116 0.012885
4402 0.001244 0.001016 0.012592
4403 0.001419 0.001134 0.012777
4404 0.001293 0.000996 0.012729
4405 0.001256 0.000995 0.013089
4406 0.001248 0.001003 0.012639
4407 0.001264 0.000994 0.012738
4408 0.00125 0.000994 0.012605
4409 0.001253 0.000997 0.012895
4410 0.001267 0.001003 0.012699
4411 0.001255 0.000995 0.012469
4412 0.001409 0.00122 0.012843
4413 0.001246 0.000996 0.012627
4414 0.001245 0.000997 0.012919
4415 0.001252 0.001002 0.012954
4416 0.001607 0.001012 0.013036
4417 0.001292 0.00103 0.012641
4418 0.001247 0.000997 0.013417
4419 0.001277 0.000999 0.012751
4420 0.001366 0.001001 0.013765
4421 0.00149 0.001129 0.012828
4422 0.001293 0.00116 0.013897
4423 0.001501 0.001251 0.014628
4424 0.001395 0.001029 0.013934
4425 0.001572 0.001301 0.013683
4426 0.001453 0.001277 0.014899
4427 0.001635 0.001271 0.017585
4428 0.001615 0.001257 0.017677
4429 0.00174 0.001301 0.016839
4430 0.001737 0.001207 0.013134
4431 0.001257 0.001002 0.01314
4432 0.001253 0.001061 0.014004
4433 0.001252 0.001003 0.016279
4434 0.001346 0.001008 0.014015
4435 0.001268 0.001003 0.013907
4436 0.001738 0.001275 0.013535
4437 0.001255 0.001003 0.013515
4438 0.001343 0.001375 0.014707
4439 0.001268 0.001004 0.013582
4440 0.001253 0.001272 0.014384
4441 0.001302 0.001004 0.013173
4442 0.001262 0.001004 0.016101
4443 0.001255 0.001003 0.013195
4444 0.001256 0.001195 0.014034
4445 0.001264 0.001019 0.01452
4446 0.001392 0.001184 0.013302
4447 0.001281 0.001117 0.013622
4448 0.001267 0.001081 0.014779
4449 0.001297 0.001005 0.013636
4450 0.001311 0.001089 0.014747
4451 0.001318 0.001006 0.013689
4452 0.001334 0.001016 0.015082
4453 0.001273 0.001006 0.013514
4454 0.001269 0.001013 0.013769
4455 0.001272 0.001006 0.01383
4456 0.00137 0.001008 0.013937
4457 0.001356 0.001013 0.012744
4458 0.001288 0.001012 0.016098
4459 0.001265 0.001008 0.012916
4460 0.001306 0.001007 0.013571
4461 0.001304 0.001008 0.013261
4462 0.001326 0.001029 0.013155
4463 0.001308 0.001009 0.012675
4464 0.001251 0.001011 0.014067
4465 0.001282 0.001016 0.013868
4466 0.00138 0.001015 0.016835
4467 0.00154 0.001043 0.015729
4468 0.001702 0.001231 0.016316
4469 0.001323 0.001064 0.013373
4470 0.001286 0.001009 0.013116
4471 0.0013 0.001185 0.012886
4472 0.001288 0.00101 0.013295
4473 0.001332 0.001055 0.01293
4474 0.001265 0.001016 0.013415
4475 0.001266 0.001011 0.012763
4476 0.001311 0.001011 0.013192
4477 0.001299 0.001014 0.012786
4478 0.001292 0.001057 0.013022
4479 0.001331 0.001093 0.012903
4480 0.001285 0.001017 0.012843
4481 0.001302 0.001113 0.012938
4482 0.001281 0.001013 0.013222
4483 0.001298 0.001025 0.013325
4484 0.00137 0.001332 0.01457
4485 0.001336 0.001024 0.015076
4486 0.001289 0.001014 0.012716
4487 0.001262 0.001017 0.014186
4488 0.001267 0.001021 0.012726
4489 0.001258 0.001013 0.013229
4490 0.001268 0.001014 0.012709
4491 0.001284 0.001014 0.013292
4492 0.001289 0.001014 0.012829
4493 0.001275 0.001014 0.013668
4494 0.001309 0.00103 0.012854
4495 0.001296 0.001124 0.013045
4496 0.001413 0.001047 0.01277
4497 0.001274 0.001015 0.013099
4498 0.001285 0.001204 0.013747
4499 0.001286 0.001023 0.012941
4500 0.001285 0.001017 0.013248
4501 0.001419 0.001043 0.012772
4502 0.001296 0.001017 0.014234
4503 0.001334 0.001046 0.012822
4504 0.00128 0.001027 0.014079
4505 0.001345 0.001038 0.014075
4506 0.001306 0.001018 0.014109
4507 0.001288 0.001018 0.013238
4508 0.001398 0.001018 0.014201
4509 0.001309 0.001019 0.013705
4510 0.001296 0.001019 0.013802
4511 0.001322 0.001019 0.013115
4512 0.001504 0.001056 0.013547
4513 0.001708 0.001175 0.01302
4514 0.001396 0.001025 0.01299
4515 0.001437 0.00102 0.013228
4516 0.001406 0.001058 0.013357
4517 0.001415 0.00117 0.012926
4518 0.001306 0.001034 0.01319
4519 0.001358 0.001297 0.013147
4520 0.001292 0.001022 0.013233
4521 0.001284 0.001036 0.013615
4522 0.001287 0.001031 0.012904
4523 0.001353 0.001033 0.013407
4524 0.001282 0.001022 0.012801
4525 0.001267 0.00103 0.014265
4526 0.001301 0.001022 0.012873
4527 0.00133 0.001091 0.013044
4528 0.001286 0.001021 0.013063
4529 0.001326 0.001022 0.01402
4530 0.001328 0.001025 0.013095
4531 0.0015 0.001085 0.014066
4532 0.001319 0.001024 0.012952
4533 0.001294 0.001059 0.01299
4534 0.001483 0.001033 0.013037
4535 0.001289 0.001034 0.012799
4536 0.00129 0.001377 0.013749
4537 0.001308 0.00103 0.013873
4538 0.001295 0.001123 0.01391
4539 0.001296 0.001032 0.013146
4540 0.001288 0.001067 0.014654
4541 0.001304 0.001025 0.013469
4542 0.001305 0.001026 0.013379
4543 0.001294 0.001032 0.014694
4544 0.001318 0.001026 0.014024
4545 0.001294 0.001027 0.013394
4546 0.001314 0.001051 0.014334
4547 0.00129 0.00104 0.01333
4548 0.001289 0.001027 0.014161
4549 0.001291 0.001029 0.013336
4550 0.001284 0.001029 0.013608
4551 0.001378 0.001028 0.012996
4552 0.001309 0.001028 0.01426
4553 0.001287 0.001029 0.013191
4554 0.001411 0.001028 0.013487
4555 0.00129 0.00103 0.012962
4556 0.001288 0.001029 0.013413
4557 0.001325 0.00103 0.012896
4558 0.001288 0.001034 0.013123
4559 0.001764 0.001378 0.012879
4560 0.001289 0.001069 0.013103
4561 0.001285 0.001156 0.013225
4562 0.001288 0.00103 0.01315
4563 0.00128 0.001031 0.013562
4564 0.001367 0.001045 0.013027
4565 0.001315 0.001031 0.01348
4566 0.001291 0.001031 0.013077
4567 0.00129 0.001031 0.01379
4568 0.001306 0.001033 0.014125
4569 0.001341 0.001032 0.013766
4570 0.001292 0.001033 0.013094
4571 0.001293 0.001032 0.013627
4572 0.001337 0.001033 0.0132
4573 0.001294 0.001033 0.014492
4574 0.001342 0.00106 0.013627
4575 0.001311 0.001181 0.013574
4576 0.001365 0.001034 0.01326
4577 0.001339 0.001034 0.013388
4578 0.001318 0.001055 0.013241
4579 0.001446 0.001106 0.013033
4580 0.001509 0.001232 0.01327
4581 0.001314 0.001166 0.013296
4582 0.001308 0.001196 0.013563
4583 0.001329 0.001057 0.013183
4584 0.001317 0.00106 0.014412
4585 0.001311 0.001036 0.01304
4586 0.001305 0.001186 0.013379
4587 0.001348 0.001036 0.013255
4588 0.001303 0.001036 0.014136
4589 0.001307 0.001037 0.0136
4590 0.001302 0.001037 0.01436
4591 0.001306 0.001037 0.013175
4592 0.001305 0.001229 0.013794
4593 0.001295 0.001038 0.013453
4594 0.001305 0.001038 0.013914
4595 0.001299 0.001112 0.01361
4596 0.001305 0.001038 0.013803
4597 0.001344 0.001039 0.013084
4598 0.001303 0.001037 0.014272
4599 0.001301 0.001038 0.013074
4600 0.001308 0.001038 0.013559
4601 0.001317 0.00104 0.013064
4602 0.0013 0.001039 0.013396
4603 0.001376 0.001074 0.013009
4604 0.001296 0.001042 0.013297
4605 0.001294 0.001161 0.014241
4606 0.001312 0.00104 0.013223
4607 0.001306 0.001126 0.013291
4608 0.001312 0.001114 0.013013
4609 0.001296 0.001051 0.013677
4610 0.001305 0.001052 0.013022
4611 0.001291 0.00104 0.013401
4612 0.001302 0.001042 0.013066
4613 0.001292 0.001049 0.013633
4614 0.00136 0.001056 0.013033
4615 0.001327 0.001065 0.014536
4616 0.001301 0.001043 0.013486
4617 0.001313 0.001149 0.013483
4618 0.001303 0.001043 0.013587
4619 0.001312 0.00106 0.014476
4620 0.001367 0.001064 0.013237
4621 0.001303 0.001044 0.014909
4622 0.001809 0.001411 0.013906
4623 0.001309 0.001044 0.014584
4624 0.001306 0.001055 0.013556
4625 0.001314 0.001045 0.013523
4626 0.001393 0.001045 0.013107
4627 0.001295 0.001044 0.013417
4628 0.001328 0.00106 0.013165
4629 0.001308 0.001062 0.0134
4630 0.001423 0.00114 0.013171
4631 0.001341 0.001045 0.013637
4632 0.00138 0.001159 0.01353
4633 0.001313 0.001047 0.013312
4634 0.001345 0.001047 0.013457
4635 0.001353 0.001114 0.013218
4636 0.001308 0.001075 0.013529
4637 0.001324 0.001166 0.013224
4638 0.001311 0.001057 0.014504
4639 0.001322 0.001048 0.013106
4640 0.001304 0.001048 0.014442
4641 0.001363 0.001054 0.013214
4642 0.001317 0.001048 0.013665
4643 0.001328 0.001055 0.013144
4644 0.001323 0.001048 0.013719
4645 0.001334 0.00116 0.01331
4646 0.001314 0.001049 0.013649
4647 0.00133 0.001058 0.0132
4648 0.001307 0.001049 0.01375
4649 0.001328 0.00105 0.013123
4650 0.001311 0.001083 0.013771
4651 0.001494 0.001062 0.013687
4652 0.001322 0.001052 0.013347
4653 0.001378 0.001155 0.013756
4654 0.00132 0.001061 0.013422
4655 0.001321 0.001131 0.013665
4656 0.001343 0.001051 0.014404
4657 0.001345 0.001187 0.013754
4658 0.001343 0.001051 0.013315
4659 0.001321 0.001052 0.014689
4660 0.001319 0.001051 0.013269
4661 0.001462 0.001085 0.013764
4662 0.001316 0.001052 0.013699
4663 0.001329 0.001054 0.014523
4664 0.001326 0.001058 0.013648
4665 0.001319 0.001068 0.013767
4666 0.00133 0.001071 0.01365
4667 0.001336 0.001054 0.014616
4668 0.001341 0.001061 0.01345
4669 0.001332 0.001071 0.013551
4670 0.001426 0.001054 0.01328
4671 0.001327 0.001054 0.014877
4672 0.001318 0.001055 0.01334
4673 0.001315 0.001054 0.013664
4674 0.001319 0.001055 0.013263
4675 0.001393 0.001056 0.013861
4676 0.001336 0.001068 0.013223
4677 0.001322 0.001067 0.014794
4678 0.001321 0.001057 0.013231
4679 0.001368 0.001169 0.013576
4680 0.001332 0.001057 0.013423
4681 0.001317 0.001062 0.014008
4682 0.001327 0.001056 0.013462
4683 0.001317 0.001057 0.013637
4684 0.001372 0.001058 0.013828
4685 0.00132 0.001085 0.013886
4686 0.001838 0.001328 0.013522
4687 0.001327 0.001058 0.014117
4688 0.001814 0.001426 0.013544
4689 0.001323 0.001059 0.0145
4690 0.001847 0.001353 0.013937
4691 0.00134 0.001064 0.013954
4692 0.001859 0.001336 0.013904
4693 0.001327 0.001082 0.014266
4694 0.001345 0.001178 0.014883
4695 0.001652 0.001086 0.013903
4696 0.001434 0.001332 0.014398
4697 0.001442 0.001071 0.014969
4698 0.001801 0.001341 0.013666
4699 0.00141 0.001266 0.013962
4700 0.001343 0.001071 0.01357
4701 0.001355 0.001061 0.013621
4702 0.001466 0.001062 0.013596
4703 0.001353 0.001079 0.014619
4704 0.00163 0.001063 0.013448
4705 0.001379 0.001063 0.013945
4706 0.001347 0.001169 0.013564
4707 0.001331 0.001157 0.013805
4708 0.00136 0.00112 0.01362
4709 0.001334 0.00108 0.013839
4710 0.001483 0.001135 0.013329
4711 0.001467 0.001075 0.014661
4712 0.001858 0.001383 0.013614
4713 0.001329 0.001065 0.013545
4714 0.001518 0.001452 0.014167
4715 0.001338 0.001065 0.013802
4716 0.001574 0.001163 0.013532
4717 0.001545 0.001364 0.013937
4718 0.001677 0.001124 0.013538
4719 0.001438 0.001066 0.01357
4720 0.001476 0.001158 0.013543
4721 0.001342 0.001166 0.013686
4722 0.001338 0.001207 0.014793
4723 0.001421 0.001079 0.013576
4724 0.00137 0.001139 0.013813
4725 0.001349 0.001077 0.013541
4726 0.001362 0.001078 0.014931
4727 0.00148 0.001072 0.013428
4728 0.001329 0.001066 0.013997
4729 0.001349 0.001068 0.013511
4730 0.001342 0.00108 0.013805
4731 0.001334 0.001067 0.01341
4732 0.001378 0.001071 0.015009
4733 0.001372 0.001069 0.013417
4734 0.001351 0.001069 0.014108
4735 0.001361 0.001076 0.014327
4736 0.001371 0.001243 0.014436
4737 0.001354 0.00107 0.013582
4738 0.001338 0.00107 0.013742
4739 0.001351 0.00107 0.013603
4740 0.001344 0.001103 0.015019
4741 0.001338 0.00107 0.013701
4742 0.001365 0.001079 0.013752
4743 0.001394 0.001105 0.01369
4744 0.00137 0.001075 0.013995
4745 0.001391 0.00108 0.013468
4746 0.00135 0.001076 0.014222
4747 0.001366 0.001072 0.013513
4748 0.00138 0.001072 0.014165
4749 0.001347 0.001072 0.013588
4750 0.001346 0.001072 0.013995
4751 0.001356 0.001095 0.01348
4752 0.001355 0.001072 0.013977
4753 0.001367 0.001074 0.014169
4754 0.001356 0.001074 0.013867
4755 0.001355 0.001102 0.013703
4756 0.001356 0.001077 0.013825
4757 0.001383 0.001081 0.013648
4758 0.001358 0.001107 0.013841
4759 0.001385 0.001075 0.013643
4760 0.001359 0.001075 0.013761
4761 0.001381 0.001133 0.01354
4762 0.001359 0.001074 0.015076
4763 0.001467 0.001076 0.013501
4764 0.001342 0.001084 0.0141
4765 0.001345 0.001079 0.013445
4766 0.001366 0.00108 0.014411
4767 0.001345 0.001132 0.013494
4768 0.001348 0.001082 0.013903
4769 0.001383 0.001142 0.013449
4770 0.001368 0.001149 0.014301
4771 0.001871 0.001206 0.013732
4772 0.001387 0.001077 0.013684
4773 0.001505 0.001078 0.013562
4774 0.001392 0.001085 0.013724
4775 0.001866 0.001471 0.015093
4776 0.001366 0.001085 0.014563
4777 0.001796 0.001084 0.013538
4778 0.001363 0.001078 0.014153
4779 0.001376 0.001096 0.013848
4780 0.001388 0.001118 0.013967
4781 0.001387 0.001112 0.01362
4782 0.001367 0.00108 0.014987
4783 0.001623 0.001086 0.013853
4784 0.001413 0.001127 0.014087
4785 0.001865 0.001158 0.013692
4786 0.001344 0.001139 0.01379
4787 0.001373 0.001081 0.01367
4788 0.001349 0.001081 0.014019
4789 0.001881 0.001288 0.013645
4790 0.001383 0.001077 0.013741
4791 0.001495 0.001082 0.013653
4792 0.001353 0.001082 0.013569
4793 0.001602 0.001102 0.013682
4794 0.001349 0.001083 0.013816
4795 0.001432 0.001151 0.013624
4796 0.001415 0.001088 0.013843
4797 0.001412 0.001199 0.013698
4798 0.001369 0.001088 0.013783
4799 0.001357 0.001132 0.013671
4800 0.001359 0.001082 0.01389
4801 0.001401 0.001097 0.013753
4802 0.001368 0.001084 0.016997
4803 0.001662 0.001089 0.014957
4804 0.001374 0.001096 0.013727
4805 0.001372 0.00109 0.013749
4806 0.001405 0.001085 0.01371
4807 0.001417 0.001085 0.013717
4808 0.001357 0.001135 0.013588
4809 0.00148 0.001105 0.013686
4810 0.001362 0.001086 0.013688
4811 0.001507 0.001162 0.014395
4812 0.001462 0.001098 0.013969
4813 0.001425 0.001187 0.013657
4814 0.001363 0.001098 0.014149
4815 0.001385 0.001234 0.013829
4816 0.001381 0.001087 0.013872
4817 0.00141 0.001088 0.013838
4818 0.001382 0.001189 0.013743
4819 0.001396 0.001088 0.01404
4820 0.001377 0.00109 0.01367
4821 0.001393 0.001088 0.013934
4822 0.001369 0.001089 0.013793
4823 0.00139 0.001095 0.013777
4824 0.001386 0.001094 0.01366
4825 0.001364 0.001115 0.014169
4826 0.001399 0.001148 0.013654
4827 0.001505 0.001116 0.013828
4828 0.00138 0.001088 0.013891
4829 0.001403 0.001116 0.01377
4830 0.001375 0.001089 0.013949
4831 0.00137 0.00109 0.013804
4832 0.001366 0.001092 0.013973
4833 0.001378 0.00109 0.013876
4834 0.001377 0.001097 0.013793
4835 0.001368 0.001121 0.014223
4836 0.001386 0.001092 0.013716
4837 0.001374 0.001092 0.014005
4838 0.00138 0.001092 0.014862
4839 0.001393 0.001094 0.014462
4840 0.001418 0.001163 0.013832
4841 0.00138 0.001124 0.014074
4842 0.001378 0.001094 0.013731
4843 0.00152 0.00119 0.0138
4844 0.00138 0.001094 0.013826
4845 0.001414 0.001094 0.013902
4846 0.001386 0.001111 0.013887
4847 0.00138 0.001095 0.01392
4848 0.001371 0.001094 0.013886
4849 0.001382 0.001112 0.014006
4850 0.001359 0.001101 0.013932
4851 0.00136 0.001101 0.013944
4852 0.001388 0.001096 0.014046
4853 0.001374 0.001096 0.014061
4854 0.001367 0.001096 0.013833
4855 0.001369 0.001096 0.013913
4856 0.001362 0.001097 0.014106
4857 0.001739 0.001117 0.014238
4858 0.001392 0.001097 0.013705
4859 0.001387 0.001201 0.013949
4860 0.001402 0.001098 0.01383
4861 0.001395 0.001097 0.013915
4862 0.001377 0.001098 0.013987
4863 0.001381 0.001098 0.01395
4864 0.001386 0.001145 0.014163
4865 0.00139 0.001105 0.013969
4866 0.001376 0.001104 0.014018
4867 0.001386 0.001117 0.014056
4868 0.001452 0.001099 0.01377
4869 0.001386 0.001109 0.014236
4870 0.001394 0.001104 0.013813
4871 0.001377 0.001106 0.01402
4872 0.001398 0.001146 0.013777
4873 0.001386 0.001102 0.014166
4874 0.001395 0.00111 0.014802
4875 0.00152 0.001175 0.014139
4876 0.001386 0.001101 0.014081
4877 0.001389 0.00111 0.013998
4878 0.001385 0.001115 0.013999
4879 0.001381 0.001111 0.014149
4880 0.00139 0.001103 0.013888
4881 0.00139 0.001118 0.014043
4882 0.001458 0.001102 0.013827
4883 0.00139 0.001109 0.014084
4884 0.001383 0.001102 0.014013
4885 0.001427 0.001112 0.015525
4886 0.001378 0.00111 0.013875
4887 0.001371 0.001102 0.014128
4888 0.001383 0.001104 0.013804
4889 0.001398 0.001118 0.014081
4890 0.001372 0.001109 0.013894
4891 0.001372 0.001108 0.01403
4892 0.001378 0.001103 0.013932
